review_id,text
lpSOGhNDdnJ_fVPA9a_r6g,"When I heard about White Castle coming to Vegas, I honestly got excited about it. I've never been to one of their locations before but I figured it would be a cool experience, especially seeing it practically get famous from Harold & Kumar Go to White Castle (I can't believe that movie is 11 years old now!)

Located on the Casino Royale side of the Strip, White Castle offers cheap sliders at any time of the day. I honestly think it's better than most fast food chains, but it tasted the same as the microwaveable ones you can buy at the grocery store.

The breakfast slider was pretty good, though. It really isn't anything special because it's just a sausage patty with an egg, but it does the trick if you want something simple and filling for breakfast.

It's not a gourmet burger joint, but it's definitely nice to have one of these on the Strip. The cheap prices and better quality food than other fast food chains are what makes White Castle a winner in my book! It might be a little too over-hyped, but it's still a place to visit just to say you've been to one."
jJmZl9Jgf3fnHZe0PfxQlw,"It's located in castle royals, a junky little hotel...kind of gross & concerned me to it there. Food was ok, but not good enough to go out of my way to go again."
BBo7YLXSY76pmn35o9Myzw,"This place is unexpectedly good!!!  For a Southern California girl who has only ever eaten these things frozen I went in with pretty low expectations.  But wow!  They were warm and fresh and just good!  The onion fries were also a nice surprise.  I forgot to order the chocolate dipped cheesecake which was a bummer.  Next time!!  If you have never been here, I recommend ordering a few extra burgers. They go down easy, I ate three of them no problem!  Perfect snack after a day of drinking!  Down side is the line is long but that seems to be a Vegas thing anywhere you go!  I will be back."
ETeeIGSUOKemFOc995iYBw,This small square burgers are a joke. This mini burgers aren't clean and made me and my family go toilet three times. The tables aren't clean. It is way overprice and it's not even funny. It's over hype. Don't come here. My stomach still hurts from this shit these mass production tiny burgers are. Please don't come here. The kumer movie is fake. That's why I came here. It's tastes horrible. Other customers are saying it's a joke. This place is not clean.
ZyraVfzW3WSv7mMsofdZ6g,It was good enough now it isnt in n out but in n out has about a 30-45 min wait if you are walking the strip and looking for a burger that is quick and easy and good than white castle it is and ive tried the fancy burger places and they are about the same and longer wait at those places glad to see a white castle
RKXeUjZs-M1Pa7OaIrj_Ag,"It's fast food people. Nothing over the top or special just a perfect snack when you have the munchies and wanna eat 10-15 sliders in one sitting and feel bad about yourself after breaking your diet lmao 

For me it's a throwback from when I was a kid eating those little burgers on the tailgate of my mom's station wagon at the drive in movies in Indiana.

I moved to California and was excited to hear they opened a location in vegas because I wanted to taste a memory.  

100% the same since I was 5 y.o. everything taste exactly the way I remembered.  

10 soft little burgers and we'll done crinkle cut fries :) I felt guilty after eating it just like I would any other fast food binge eating session hahaha 

I see bad reviews.  Don't overthink it people.  It's only fast food.  Enjoy responsibly"
DFnIoIZVyM0tab6KmFCp8A,"Ok, I'm from Southern California, so I never really got the whole White Castle craze, since it was never in California to begin with. 

A recent trip to Las Vegas with my Chicago born girlfriend certainly changed it around for me. First, it's not the in and out type burger most will want. It's a small steamed burger, and it tastes great. Small sliders that are bite sized is what White Castle is all about. Quick service and overall great place in my mind.

Yes, the prices were high, but drive 1200 more miles if you want the closer one, and you'll pay the higher than normal prices for them there. It's Vegas, get over it, most of everything in Vegas is overpriced. 

Great times and good food."
5ZW2uDA6WwbZhGcWQCHkvg,"I used to eat these when I was a teen, so I was super hyped when they opened here in LV...I went down to the strip (no parking) I ordered 10 sliders $16.00 they were 49 cents each 20 years ago???? they were so greasy I almost could not digest 2 of them. Know I know why my mother used to say when I was a kid that every time she ate them she got the runs...."
B7DFrNlEG_mNjMYx-mb9Hg,"Had to come check this place out, I'd never had a fresh White Castle burger and I was not disappointed. I got the 4 cheeseburgers with fries and a drink, it tasted fresh and was nice and hot. The onions were a tasty addition and even though I could only finish three of the burgers and half the fries, it was really tasty! Would definitely go back."
iYpxZbgdtX6iWKeywIoJig,"What can I say? It's White (mo fawkin) Castles!!
Only complaint is we need some in California. I've been writing them for 30 years BEGGING!"
7Jbmdy_cQRk3RhbP8NLMgQ,The food was ok.  All the workers looked like they hated being here.  All looked unhappy. The cashier seemed nice.  Slow as molasses.  I cashier for about 50 people in line.  What a mess this place is
B2duHAXlpC5U33DB-J5YTw,Perfect east coast addition to the strip.  Sliders were just like I remembered.  Service was quick and easy.
TQf7fjo0PAflPOMk1xRs1Q,Have been wanting to try this place after seeing it in the movie years ago.  finally one here in Vegas but we were not fans.
