age,CHI_Month_0,CHI_0_1,Support_Cases_0,Support_Cases_0_1,SP_0,SP_0_1,Logins,Blog,Views,LastLogin,churn
10,0,0,0,0,0,0,0,0,1,31,0
10,160,6,0,2,0,3,12,2,372,0,0
10,137,3,0,0,0,0,2,2,0,13,0
8,96,7,0,0,0,0,8,0,124,8,1
10,175,20,2,1,3,0,19,0,883,0,0
10,181,2,1,1,3,3,28,0,126,0,0
10,79,13,0,0,0,0,67,5,0,0,0
10,27,25,0,0,0,0,2,0,0,31,0
10,64,10,0,0,0,0,13,0,43,5,0
10,3,3,0,0,0,0,0,0,15,31,0
10,215,26,6,5,3,0,46,0,2,0,0
10,51,15,2,1,3,1,3,0,69,10,0
9,116,11,0,0,0,0,70,1,6,0,0
10,126,26,1,0,3,0,22,0,482,1,0
9,160,51,1,1,2,2,4,1,28,2,0
10,33,32,0,0,0,0,4,0,0,1,0
10,73,6,0,0,0,0,12,0,4,2,0
7,137,11,1,3,3,0,7,1,"1,395.00",56,0
10,151,26,0,0,0,0,42,1,2,0,0
10,57,0,0,0,0,0,5,0,2,2,0
10,109,53,0,1,0,3,34,1,504,1,0
10,57,10,0,0,0,0,7,0,35,11,0
10,64,39,0,0,0,0,4,0,471,3,0
9,68,0,0,0,0,0,13,8,60,0,0
9,15,15,0,0,0,0,4,0,161,72,0
10,109,0,0,0,0,0,3,0,573,11,0
10,193,5,0,1,0,3,52,1,80,0,0
10,162,7,1,0,3,0,20,0,46,0,0
9,109,11,0,1,0,3,9,0,26,1,0
9,139,4,0,4,0,3.5,45,0,128,0,0
10,110,0,1,1,3,0,13,0,6,3,0
8,178,17,0,3,0,3,54,10,156,5,0
9,0,0,0,0,0,0,0,0,1,31,0
10,83,40,0,0,0,0,2,5,0,1,0
8,89,69,2,2,3,3,37,1,5,3,0
9,136,2,0,0,0,0,166,1,315,0,0
9,181,12,0,4,0,3,17,2,298,0,0
8,98,52,1,1,3,3,4,2,32,3,0
8,174,7,0,2,0,3,21,2,783,0,0
9,109,46,0,1,0,3,14,1,52,3,0
10,164,4,3,5,2.7,0.3,27,7,234,1,0
10,218,27,0,0,0,0,12,1,219,0,0
10,8,0,1,1,3,3,2,0,6,3,0
9,123,13,0,0,0,0,7,2,2,1,0
10,64,4,2,0,3,0,76,0,0,0,0
7,73,61,0,2,0,3,16,2,21,1,1
10,6,6,0,0,0,0,29,0,0,4,0
10,117,16,0,0,0,0,93,1,55,0,1
10,0,40,0,0,0,0,0,0,6,31,0
10,248,6,2,7,3,0.1,94,3,"1,125.00",0,0
10,177,6,2,2,3,3,58,1,"1,526.00",0,0
9,139,38,0,0,0,0,7,1,73,6,0
9,113,5,0,2,0,3,41,0,362,6,0
9,56,2,0,0,0,0,4,0,16,0,0
9,71,1,0,0,0,0,9,0,248,6,0
6,126,4,5,3,3,0,10,1,26,2,0
10,141,6,3,2,2.7,0.7,123,0,90,0,0
10,140,27,1,1,3,3,1,2,56,1,0
2,0,0,0,0,0,0,0,0,0,0,0
5,73,26,5,5,3,3,98,0,36,6,1
10,136,40,1,1,0,0,18,1,156,2,0
10,59,17,0,0,0,0,4,0,162,3,0
10,176,5,0,0,0,0,5,10,"5,483.00",5,0
10,70,13,1,1,3,3,4,2,1,126,0
7,152,70,1,1,2,2,16,0,65,3,0
10,131,34,0,1,0,3,1,1,596,0,0
9,153,55,0,1,0,3,27,0,21,1,0
10,110,0,1,1,3,3,1,0,0,3,0
10,0,0,1,1,3,3,0,0,0,31,0
9,55,12,0,1,0,3,4,0,23,11,0
9,67,17,0,1,0,3,1,0,1,13,0
10,21,0,0,4,0,3,4,0,2,2,0
9,29,11,0,0,0,0,5,0,0,82,0
5,0,0,0,0,0,0,6,0,3,12,0
9,155,28,0,0,0,0,8,30,51,1,0
10,88,2,0,0,0,0,0,0,107,1,0
10,67,36,0,0,0,0,26,1,5,16,0
6,187,9,0,0,0,0,4,1,"1,333.00",2,0
10,120,16,1,1,3,3,2,4,"1,181.00",4,0
10,89,13,0,0,0,0,38,2,17,6,0
7,177,2,0,4,0,3,15,10,95,3,0
6,143,91,1,2,3,0,4,1,4,15,0
10,95,67,2,0,3,0.5,8,5,48,2,0
10,142,7,0,0,0,0,1,5,"2,068.00",0,0
9,198,32,0,0,0,0,32,5,46,2,0
1,0,0,0,0,0,0,0,0,0,0,0
9,170,2,0,1,0,3,14,2,27,2,0
10,55,11,0,0,0,0,1,0,0,0,0
10,145,36,4,2,3,0,37,1,199,0,0
9,129,70,0,0,0,0,122,5,92,31,0
9,219,11,1,2,2,0.7,6,2,603,0,0
10,0,0,0,0,0,0,0,0,2,31,0
10,65,58,0,0,0,0,4,1,0,30,0
10,83,29,0,1,0,3,18,4,3,3,0
10,157,49,6,2,3,0.5,175,2,482,0,0
7,78,24,0,0,0,0,1,0,11,9,0
9,44,2,0,1,0,3,1,0,0,3,0
10,74,31,0,0,0,0,11,0,27,12,0
10,125,5,0,0,0,0,1,5,"1,860.00",1,0
8,126,8,1,5,2,0.8,45,3,268,0,0
8,0,0,0,0,0,0,0,0,0,31,0
10,0,56,0,0,0,0,9,5,34,4,0
10,30,0,0,0,0,0,8,0,14,2,0
9,13,21,0,4,0,3,50,0,360,4,1
10,140,4,0,1,0,2,8,3,76,0,0
10,124,45,0,0,0,0,3,5,9,0,0
9,126,8,0,0,0,0,0,0,46,5,0
10,178,1,3,2,3,3,38,1,164,0,0
9,125,10,2,0,3,0,15,0,75,0,0
9,189,12,1,1,3,3,21,5,678,0,0
9,113,1,4,0,3,0,19,0,312,1,0
9,0,0,0,0,0,0,0,0,5,31,0
10,36,15,0,0,0,0,6,0,7,46,0
10,166,3,1,1,3,0.5,62,7,"1,073.00",0,0
10,0,0,0,0,0,0,0,0,0,30,0
10,105,16,0,0,0,0,111,2,171,10,0
7,117,31,1,4,3,0,24,1,5,3,0
10,201,18,0,5,0,3,85,1,233,0,0
10,63,25,0,0,0,0,7,0,589,3,0
10,79,1,0,0,0,0,0,0,98,3,0
10,109,20,0,2,0,3,24,1,122,0,0
10,55,0,0,0,0,0,11,0,21,17,0
9,197,15,2,1,3,0,159,0,185,0,0
10,73,27,0,0,0,0,5,2,28,6,0
10,104,40,0,2,0,3,28,0,53,2,0
5,140,35,5,5,3,0,31,4,12,2,0
10,157,59,4,3,2.8,2.8,76,3,5,2,0
10,221,75,0,0,0,0,37,8,97,0,0
9,15,10,0,0,0,0,0,0,2,31,0
10,112,11,2,3,3,0,31,0,30,3,0
10,151,2,0,0,0,0,22,1,73,0,0
10,149,22,7,5,3,0,38,1,175,1,0
10,132,1,1,8,3,0,7,0,13,0,0
10,36,37,0,0,0,0,14,1,26,3,0
10,142,15,1,2,3,0,17,1,82,0,0
10,69,41,0,0,0,0,3,0,638,3,0
10,27,10,0,0,0,0,1,0,39,63,0
10,94,3,0,1,0,3,30,2,218,10,0
10,76,0,1,1,3,3,2,0,4,1,0
10,98,60,0,0,0,0,4,1,56,31,0
10,99,13,0,0,0,0,36,0,24,13,0
9,58,36,0,0,0,0,8,1,16,1,0
10,82,2,0,0,0,0,9,0,60,1,0
10,2,14,0,0,0,0,0,0,93,31,0
9,0,0,0,0,0,0,0,0,0,31,0
9,92,15,0,2,0,3,51,4,"1,659.00",0,0
9,52,0,0,0,0,0,2,0,44,31,1
10,101,30,0,0,0,0,11,4,375,0,0
9,173,7,0,1,0,4,33,2,30,1,0
10,0,0,0,0,0,0,0,0,0,31,1
9,185,43,2,2,3,1,38,1,224,0,0
10,158,34,3,0,2.7,0.3,48,0,396,0,0
8,21,3,0,0,0,0,20,0,0,10,0
10,195,17,3,1,3,0,125,2,207,0,0
10,191,3,5,1,3,0,100,2,"230,414.00",0,0
9,164,19,2,1,2.5,0.5,105,0,58,1,0
5,68,16,3,2,3,0,7,0,951,6,1
9,0,0,0,0,0,0,0,0,0,31,0
8,64,12,1,1,3,3,11,0,161,3,0
1,0,0,0,0,0,0,0,0,0,0,0
10,6,76,0,0,0,0,2,1,52,7,0
10,129,6,0,2,0,2,20,0,95,0,0
10,136,0,0,0,0,0,20,3,121,7,0
10,34,26,0,0,0,0,1,0,5,3,0
9,5,17,0,0,0,0,3,0,16,87,0
8,107,43,3,3,3,3,167,0,0,0,0
8,234,2,0,0,0,0,15,6,937,0,0
9,53,62,0,0,0,0,2,1,8,16,0
9,43,8,0,0,0,0,51,0,0,3,0
9,91,21,0,0,0,0,5,0,126,6,0
10,140,4,1,1,3,3,11,2,151,2,0
10,183,11,0,0,0,0,13,6,116,0,0
10,207,37,1,4,3,0,101,3,598,0,0
9,210,87,2,7,3,0,56,3,142,1,0
9,133,1,0,0,0,0,10,0,"3,887.00",0,0
9,112,51,1,1,3,3,22,1,66,2,0
10,0,0,0,0,0,0,0,0,0,31,0
10,78,15,0,1,0,3,2,1,11,1,0
9,128,4,0,1,0,3,79,3,312,0,0
8,67,1,0,0,0,0,5,0,57,10,0
9,0,0,0,0,0,0,1,0,0,47,0
9,150,15,0,0,0,0,31,0,452,0,0
9,148,18,0,0,0,0,159,2,45,0,0
8,109,10,0,0,0,0,3,0,150,6,1
6,0,41,0,0,0,0,14,0,0,1,0
9,165,46,0,0,0,0,20,5,2,31,0
9,1,1,2,2,3,3,18,0,0,31,0
8,72,0,0,1,0,3,4,0,4,0,0
8,40,100,0,1,0,2,16,0,"4,399.00",6,1
10,91,10,2,2,3,3,226,0,24,0,0
9,14,11,0,0,0,0,19,0,1,19,0
4,23,11,1,1,3,3,36,0,1,0,0
10,97,52,2,2,3,0,27,1,0,23,0
9,169,33,1,2,3,0,31,1,244,2,0
9,86,2,0,0,0,0,6,3,0,0,0
9,79,42,0,1,0,3,3,1,39,12,0
9,134,18,1,1,3,3,39,3,247,0,0
8,141,36,0,1,0,3,89,9,108,0,0
8,167,5,0,2,0,3,119,12,195,0,0
9,118,18,2,2,3,3,83,0,47,14,0
9,66,108,0,1,0,3,82,1,56,0,0
9,0,0,0,0,0,0,0,0,7,31,0
8,86,1,0,0,0,0,2,0,56,5,0
8,18,41,0,0,0,0,4,0,10,23,0
9,187,31,0,0,0,0,44,1,489,0,0
9,216,48,0,0,0,0,70,0,68,0,0
2,0,0,0,0,0,0,0,0,0,0,0
9,159,45,1,3,3,0,15,2,40,0,0
9,150,10,4,4,2.8,2.8,33,0,63,1,0
9,135,15,1,1,3,3,54,1,70,0,0
9,134,5,0,0,0,0,2,0,63,3,0
9,41,36,2,1,3,0,48,1,24,1,0
9,182,3,1,0,3,0,6,2,100,1,0
9,25,0,0,2,0,3,6,0,3,14,0
9,143,26,0,0,0,0,9,0,167,0,0
9,80,15,0,1,0,3,0,0,41,4,0
9,194,14,0,0,0,0,71,8,302,0,0
6,31,2,1,1,2,1,0,0,0,14,0
3,0,0,0,0,0,0,10,0,0,0,0
6,81,36,2,0,3,0,54,1,0,1,0
9,15,10,0,0,0,0,3,0,5,1,0
9,135,5,0,1,0,3,22,0,528,2,0
3,31,31,0,0,0,0,34,0,0,0,0
9,0,0,0,0,0,0,0,0,5,31,0
9,131,33,0,0,0,0,3,2,38,1,0
8,196,13,10,8,3,0.5,211,1,26,0,0
7,135,1,2,2,3,3,45,0,17,4,1
9,192,6,0,0,0,0,16,1,28,3,0
8,166,4,0,0,0,0,13,2,169,0,0
9,210,9,0,1,0,1,7,8,589,0,0
4,45,40,0,0,0,0,74,1,0,1,0
8,21,1,0,0,0,0,2,0,0,3,0
3,64,64,0,0,0,0,18,1,0,0,0
9,120,38,0,0,0,0,33,2,482,2,0
9,130,5,0,1,0,3,13,0,230,1,0
9,121,61,0,0,0,0,22,3,3,31,0
8,177,13,4,3,2.3,0.7,32,1,57,0,0
9,60,32,1,0,0,3,6,2,26,10,0
7,33,36,0,0,0,0,4,1,148,22,1
8,31,15,1,1,3,0,20,0,2,24,0
4,46,1,2,0,3,0,75,0,494,0,0
9,0,0,0,0,0,0,0,0,0,31,0
9,64,37,0,0,0,0,3,1,64,7,0
9,143,8,1,0,2,0,67,0,707,4,0
8,168,9,5,3,3,0,6,4,43,0,0
4,39,39,2,2,3,3,4,0,0,3,0
8,104,24,0,0,0,0,59,3,32,5,0
9,109,59,4,4,3,3,32,1,46,2,0
7,150,3,2,1,3,0,36,2,197,0,0
6,195,54,1,1,3,3,96,2,51,0,0
9,185,2,0,1,0,3,71,0,190,0,0
8,189,18,1,1,3,3,47,0,717,0,0
8,173,3,4,2,3,1,30,3,67,0,0
8,107,10,0,0,0,0,28,0,102,0,1
9,164,3,0,0,0,0,8,1,24,0,0
8,123,54,1,4,3,0,6,2,512,17,0
8,124,4,0,0,0,0,66,0,161,0,0
9,180,11,3,2,2.7,0.3,38,1,"1,290.00",0,0
4,111,103,15,15,3,3,68,0,0,0,0
9,129,2,3,1,3,0,31,2,547,1,0
5,62,22,2,2,2.5,2.5,16,3,19,0,0
9,88,0,0,0,0,0,3,0,24,17,0
6,84,26,0,0,0,0,21,6,5,1,0
8,93,10,0,0,0,0,45,0,272,0,1
9,77,18,1,1,3,3,0,0,266,1,0
9,132,109,0,0,0,0,67,1,126,3,0
5,185,29,4,2,2.5,0.5,44,1,152,2,0
9,61,7,0,0,0,0,2,0,7,1,0
3,22,22,1,1,2,2,34,0,0,0,0
9,182,32,1,1,3,3,44,1,304,0,0
9,116,7,0,0,0,0,3,7,293,0,0
8,78,10,0,0,0,0,5,0,62,3,0
8,41,6,0,0,0,0,4,0,12,2,0
8,129,13,0,1,0,3,131,1,40,0,0
9,157,14,0,0,0,0,34,1,853,0,0
4,95,75,4,2,3,0,65,0,4,4,0
9,153,36,0,2,0,3,32,1,286,10,0
9,87,13,0,1,0,3,68,0,290,0,0
6,103,5,0,3,0,3,5,0,174,1,0
6,51,46,0,0,0,0,13,0,3,10,0
8,145,0,2,2,3,3,169,0,72,0,0
9,156,11,0,0,0,0,63,1,73,0,0
8,21,47,0,0,0,0,12,1,0,3,0
9,40,10,0,0,0,0,3,0,371,5,0
1,0,0,0,0,0,0,0,0,0,0,0
9,196,12,0,0,0,0,6,20,886,1,0
9,163,1,0,1,0,3,13,1,48,3,0
9,132,33,0,0,0,0,15,1,4,2,0
8,109,1,0,0,0,0,9,2,451,7,0
9,189,30,3,1,3,0,39,1,"1,032.00",1,0
8,152,66,1,0,3,0,20,3,0,1,0
9,0,0,0,0,0,0,0,0,0,31,0
9,216,1,0,6,0,3,13,2,33,0,0
8,188,20,0,1,0,3,19,2,107,0,0
6,145,3,1,3,3,0,34,0,514,2,0
1,0,0,0,0,0,0,0,0,0,0,0
9,119,0,0,1,0,3,4,0,8,7,0
9,105,25,0,0,0,0,21,0,121,17,0
5,73,17,0,0,0,0,11,0,4,0,0
9,70,3,1,1,3,3,4,0,40,0,0
8,81,22,0,1,0,0,13,0,7,0,0
9,118,12,1,1,3,3,5,0,1,0,0
6,79,46,0,0,0,0,17,3,0,2,0
8,114,37,0,0,0,0,3,3,29,0,0
9,102,23,0,0,0,0,7,3,9,3,0
9,0,51,0,2,0,3,10,1,4,16,0
9,81,40,0,0,0,0,18,1,38,3,0
9,110,27,2,2,0,0,53,2,2,0,0
9,138,51,4,4,3,3,40,0,9,0,0
8,136,1,1,1,3,3,4,0,144,3,0
9,190,4,6,1,3,0,334,0,95,0,0
9,130,4,1,1,3,3,31,0,78,1,0
9,108,4,1,1,3,3,23,0,13,0,0
6,209,67,3,3,3,3,21,2,682,0,0
8,105,13,1,3,3,0,4,0,261,0,0
9,168,7,0,3,0,3,6,3,8,0,0
9,202,12,10,4,3,0,47,2,253,1,0
8,169,26,3,1,3,0,25,1,26,0,0
7,55,11,0,0,0,0,9,0,15,2,0
5,133,9,2,2,3,3,28,2,275,10,0
9,207,38,5,7,3.2,0.2,19,0,6,4,0
9,147,9,8,3,3,0,95,2,849,0,0
8,149,48,0,0,0,0,10,2,89,1,0
8,138,5,0,3,0,3,14,0,"1,227.00",0,0
9,98,25,0,1,0,3,3,1,123,4,0
7,110,16,0,1,0,3,9,0,0,0,0
3,2,2,0,0,0,0,10,0,0,0,0
9,102,46,1,7,3,0.1,43,1,66,2,0
6,153,8,0,0,0,0,1,1,431,0,0
9,67,2,0,2,0,2.5,35,7,1,0,0
7,26,27,0,0,0,0,2,0,7,18,0
9,61,20,0,0,0,0,3,0,230,10,0
9,85,69,0,0,0,0,0,5,3,3,0
5,179,23,0,2,0,3,75,1,710,0,0
9,37,15,0,0,0,0,8,0,0,3,0
3,0,0,0,0,0,0,0,0,0,0,0
3,6,6,0,0,0,0,20,0,0,0,0
8,141,6,0,2,0,3,2,1,330,17,0
8,0,11,0,0,0,0,13,0,0,4,0
8,80,30,0,0,0,0,16,0,192,11,0
9,24,24,0,0,0,0,0,0,84,31,0
9,32,15,3,1,3,0,8,0,82,4,0
1,0,0,0,0,0,0,0,0,0,0,0
9,148,10,0,0,0,0,13,2,33,6,0
7,83,37,0,0,0,0,10,1,20,1,0
8,135,0,0,0,0,0,5,1,57,1,0
7,113,3,0,0,0,0,6,2,32,3,0
9,105,90,0,0,0,0,30,4,2,0,0
3,2,2,0,0,0,0,22,0,0,0,0
7,79,32,0,0,0,0,19,1,0,2,0
8,203,21,5,12,3,0.1,32,1,"3,289.00",0,0
8,123,1,0,1,0,3,49,1,219,0,0
9,121,28,0,1,0,3,16,2,"1,298.00",1,0
9,72,41,0,0,0,0,15,1,122,7,0
9,127,47,0,0,0,0,57,2,40,0,0
9,0,25,0,0,0,0,6,0,13,7,1
8,76,15,0,1,0,3,42,1,204,5,0
9,134,11,1,1,3,0,25,0,111,0,0
9,40,37,0,0,0,0,0,2,0,13,0
9,106,21,5,5,3.2,3.2,40,7,19,1,0
7,85,39,0,0,0,0,8,0,4,0,0
9,173,62,0,0,0,0,35,3,134,0,1
8,160,5,1,0,3,0,11,0,189,1,0
6,52,25,0,0,0,0,11,0,"1,504.00",9,0
8,79,17,0,0,0,0,42,1,967,8,0
9,218,0,3,5,3,0,75,8,766,0,0
9,60,11,0,0,0,0,11,0,48,1,0
9,0,0,0,0,0,0,0,0,0,31,0
9,106,15,1,1,3,0,36,0,"1,595.00",1,0
8,103,11,0,0,0,0,61,2,440,0,0
7,126,1,0,0,0,0,18,0,26,2,0
6,25,0,0,2,0,3,4,0,0,13,0
9,108,13,0,1,0,3,4,0,3,0,0
9,141,25,2,1,3,0,96,2,0,0,0
9,0,48,0,0,0,0,1,0,"1,446.00",12,0
8,133,64,0,0,0,0,28,0,0,1,0
7,65,3,0,0,0,0,1,0,13,4,0
8,79,11,0,0,0,0,4,0,24,0,0
7,177,0,0,0,0,0,17,2,76,1,0
8,143,3,0,0,0,0,51,1,55,0,0
9,16,15,0,0,0,0,0,0,350,15,0
8,0,0,1,1,3,3,10,0,0,32,0
9,144,17,0,0,0,0,23,6,255,0,0
6,90,25,0,1,0,3,4,0,0,3,1
9,113,39,0,0,0,0,1,4,23,16,0
8,138,3,0,0,0,0,10,2,380,2,0
9,148,11,2,1,3,0,37,1,24,0,0
3,87,87,2,2,3,3,106,1,0,0,0
3,56,56,4,4,2.8,2.8,74,0,0,0,0
9,82,14,4,1,3,0,36,0,29,101,0
9,123,23,0,1,0,3,42,1,47,7,0
7,126,13,0,2,0,2.5,3,1,460,0,0
8,171,8,0,2,0,3,32,1,10,0,0
6,196,52,2,1,3,0,50,2,329,4,0
9,78,1,0,0,0,0,6,0,38,4,0
8,124,6,4,2,3,0,74,3,137,0,0
8,82,12,0,0,0,0,23,3,39,4,0
8,23,12,0,0,0,0,8,0,1,28,1
7,57,66,0,0,0,0,0,2,96,13,0
7,129,8,0,0,0,0,47,1,59,1,0
8,141,3,1,1,4,1.5,8,2,964,1,0
9,95,0,0,0,0,0,3,0,189,4,0
8,41,46,0,0,0,0,21,0,0,77,0
9,37,0,0,0,0,0,0,0,15,4,0
8,0,0,0,0,0,0,0,0,8,31,0
9,137,5,0,0,0,0,37,0,466,0,0
9,73,46,0,0,0,0,9,1,8,24,0
7,34,11,1,0,3,0,3,0,149,3,0
8,131,47,0,0,0,0,47,1,14,4,0
8,129,4,0,2,0,3,31,5,10,5,0
9,87,14,5,4,3,0,44,19,131,0,0
9,20,0,0,0,0,0,1,0,131,6,0
8,171,12,0,0,0,0,2,2,94,0,0
8,11,11,0,0,0,0,22,0,0,31,0
9,168,11,0,0,0,0,36,3,52,0,0
9,32,3,0,0,0,0,17,0,5,2,0
9,116,3,0,0,0,0,2,0,15,2,0
9,194,9,0,0,0,0,31,2,"1,600.00",0,0
8,210,19,1,1,3,3,35,1,126,0,0
9,70,32,0,0,0,0,12,0,12,2,0
7,112,0,0,0,0,0,12,0,177,0,0
6,4,9,1,3,3,0,7,0,0,5,0
8,201,3,0,0,0,0,26,3,64,1,0
8,82,17,0,1,0,3,14,1,21,9,0
7,79,41,0,0,0,0,26,1,76,0,0
6,51,51,1,0,3,0,55,0,4,3,0
8,106,48,0,1,0,3,38,8,17,0,0
5,248,47,1,0,3,0,111,17,18,0,0
8,158,28,1,1,3,0,21,0,895,0,0
8,0,4,0,0,0,0,4,0,0,48,0
8,144,10,1,1,3,0,38,0,334,3,0
8,75,37,2,1,3,0,1,2,18,0,0
7,132,17,2,1,3,0,102,1,50,4,1
6,56,34,0,8,0,2.9,39,0,46,1,0
8,167,27,2,2,3,0,42,5,4,0,0
6,74,3,0,2,0,2.5,20,0,3,5,1
8,180,9,2,1,3,0,68,1,97,0,0
8,91,12,0,0,0,0,1,0,29,4,0
8,49,51,1,2,3,0,10,1,5,5,0
8,81,43,0,2,0,3,1,3,85,0,0
8,179,29,1,0,3,0,20,1,25,3,0
8,114,8,1,0,4,1,3,1,201,0,0
8,99,28,0,0,0,0,17,2,31,5,0
8,111,24,1,1,3,3,40,0,24,0,0
8,169,36,0,1,0,3,14,8,229,0,0
8,224,2,3,7,3,0,5,3,237,0,0
8,79,37,1,1,0,0,12,1,0,10,0
8,203,2,2,0,3,0,22,0,245,0,0
8,138,16,3,2,3,0,28,0,482,13,0
8,108,56,0,2,0,3,1,2,193,21,0
8,197,35,1,0,3,0,201,7,252,1,0
7,26,10,2,2,3,3,38,0,19,31,0
7,75,40,0,1,0,3,13,0,16,0,0
8,0,0,0,0,0,0,0,0,1,31,0
7,66,35,1,1,3,3,3,1,1,3,0
3,0,0,0,0,0,0,0,0,0,0,0
7,118,2,0,1,0,3,33,0,21,0,0
8,162,1,0,1,0,3,20,1,104,1,0
8,192,16,9,6,3,0,96,1,574,0,0
8,0,9,0,0,0,0,19,0,7,4,0
8,11,30,0,0,0,0,0,0,41,25,0
8,195,4,0,1,0,2,54,1,7,0,0
8,138,8,2,2,3,3,42,2,2,3,0
7,139,8,1,0,3,0,4,2,24,0,0
8,106,7,0,2,0,3,49,0,0,0,0
8,177,34,5,5,3,3,32,1,83,0,0
8,107,6,4,2,3,0,31,4,8,0,0
8,81,31,0,0,0,0,13,0,51,2,0
8,149,10,4,2,3,0,71,6,144,1,0
6,71,4,0,1,0,3,117,1,121,0,0
8,170,10,1,2,3,0,51,1,51,0,0
8,0,0,0,0,0,0,2,0,0,31,0
17,141,10,1,1,3,3,22,0,91,2,0
8,78,65,0,1,0,3,22,1,84,0,0
7,22,36,0,0,0,0,19,0,35,10,0
8,31,0,1,1,3,3,5,0,5,13,0
8,70,72,0,0,0,0,14,2,13,6,0
8,58,20,0,0,0,0,7,0,24,11,0
8,120,10,3,3,3,3,69,1,202,3,0
6,226,38,4,1,3,0,355,9,732,1,0
8,154,1,3,3,2.7,2.7,62,2,177,3,0
8,144,12,1,0,3,0,8,1,20,6,0
8,132,7,3,2,2.7,0.7,7,0,108,0,0
5,100,30,7,2,3,0,44,1,0,0,0
8,46,11,0,0,0,0,3,0,37,18,0
7,20,0,0,0,0,0,0,0,1,18,0
8,169,35,3,2,3,0,182,0,8,3,0
1,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,49,31,0
8,160,19,0,0,0,0,115,1,633,0,0
8,0,0,0,0,0,0,0,0,2,31,0
8,211,0,1,0,3,0,7,0,284,0,0
8,97,26,0,0,0,0,14,2,82,0,0
7,0,13,0,1,0,3,3,0,1,2,0
8,117,23,0,3,0,3,5,1,229,2,0
5,90,16,6,5,3,0,45,0,23,1,0
8,188,26,7,3,3,0,18,3,"5,893.00",0,0
6,95,36,1,1,3,0,3,1,27,0,0
7,30,25,0,0,0,0,2,0,0,31,0
6,98,5,0,0,0,0,8,0,11,7,0
7,55,22,0,2,0,3,6,1,41,3,0
7,175,54,0,0,0,0,16,2,195,1,0
7,150,44,0,1,0,3,10,8,35,0,0
8,0,0,0,0,0,0,0,0,0,31,0
8,0,16,0,0,0,0,3,0,0,11,0
8,166,49,0,0,0,0,41,0,58,0,0
8,78,1,0,0,0,0,10,1,51,0,0
7,76,3,1,1,3,3,18,6,12,6,0
6,6,5,0,0,0,0,23,0,3,14,0
8,136,8,2,2,3,0,34,0,49,2,0
8,19,10,0,1,0,2,13,0,37,1,0
4,7,1,0,1,0,3,20,0,0,0,0
8,107,17,0,0,0,0,4,3,177,1,0
8,0,25,0,0,0,0,13,0,6,6,0
9,150,5,0,0,0,0,21,8,0,0,1
8,122,50,1,0,3,0,21,0,37,13,0
8,95,9,0,1,0,3,26,0,41,2,0
5,181,30,3,0,2.7,0.7,29,6,170,2,0
1,0,0,0,0,0,0,0,0,0,0,0
8,150,0,0,0,0,0,13,1,61,0,0
8,79,10,0,1,0,3,0,0,2,3,0
8,78,0,0,0,0,0,171,0,273,2,0
7,170,60,1,0,3,0,10,8,"1,738.00",0,0
8,60,27,0,0,0,0,7,0,299,2,0
8,144,11,1,1,3,3,1,0,228,0,0
8,103,27,0,1,0,3,4,4,734,1,0
8,243,35,2,1,3,0,107,12,"1,192.00",1,0
7,147,103,1,1,3,0,128,1,14,0,0
8,217,67,10,8,3,1,165,0,381,0,0
7,139,63,2,2,3,0,18,2,7,0,0
2,0,0,0,0,0,0,0,0,0,0,0
11,32,2,0,0,0,0,17,0,0,5,0
15,32,27,1,1,3,3,2,0,0,31,0
9,0,0,0,0,0,0,0,0,0,0,1
8,37,2,1,1,3,3,6,0,0,5,1
11,27,7,0,0,0,0,0,0,0,6,0
10,37,37,0,0,0,0,12,0,0,31,0
10,17,2,0,0,0,0,1,0,0,12,0
10,0,15,0,0,0,0,2,0,0,6,0
10,70,20,0,0,0,0,8,0,0,7,0
8,92,42,3,2,2.7,0.3,15,0,0,5,0
9,143,38,1,0,2,1,73,0,0,2,0
9,24,4,0,0,0,0,2,0,0,1,0
7,53,12,0,0,0,0,7,0,0,9,0
17,47,12,0,0,0,0,48,0,0,3,0
18,10,10,0,0,0,0,2,0,0,0,0
11,72,8,1,1,3,3,14,0,0,3,0
11,17,17,0,0,0,0,8,0,0,31,0
11,0,25,0,0,0,0,4,0,0,0,1
9,107,57,1,1,3,3,89,0,0,0,0
8,0,0,0,0,0,0,0,0,0,31,0
10,72,37,1,0,3,0,22,0,0,1,1
18,27,2,0,0,0,0,6,0,0,7,0
20,29,21,1,0,3,0,11,0,0,4,0
18,100,5,0,0,0,0,43,0,0,4,0
7,129,57,0,0,0,0,66,7,11,0,1
6,99,65,0,0,0,0,62,0,7,1,0
8,42,11,0,0,0,0,8,0,323,2,0
8,151,77,0,0,0,0,12,2,20,4,0
8,119,64,0,2,0,3,19,9,58,1,0
8,115,23,1,2,3,0,87,0,77,0,0
6,103,12,0,0,0,0,1,2,1,1,0
7,88,44,0,1,0,2,27,1,0,2,1
5,106,64,0,0,0,0,30,1,328,0,0
8,78,1,0,0,0,0,17,0,3,4,0
8,179,15,0,3,0,3,57,3,225,0,0
7,143,44,2,1,2.5,0.5,43,1,225,4,0
8,164,9,0,0,0,0,57,1,100,0,0
8,47,116,1,3,3,0,115,2,14,2,0
8,11,1,0,0,0,0,11,0,0,4,0
